Timestamp,Battery_Voltage,Solar_Current,Temperature,CPU_Load,Signal_Strength,Status
01-01-2026 05:41,27.510055619254413,4.892758522790243,21.182865008502542,41,85,0
01-01-2026 05:42,28.060960101430194,4.478653356033593,18.69265764274205,56,89,0
01-01-2026 05:43,28.613187091363784,4.844657156419521,26.153034608930774,42,79,0
01-01-2026 05:44,27.613782756065323,6.029609450109349,20.64706596619788,55,91,0
01-01-2026 05:45,28.008917398548707,5.311173265644177,24.418601150344767,56,99,0
01-01-2026 05:46,27.93209937009036,4.894107832442558,22.691377143606335,28,76,0
01-01-2026 05:47,28.02876488778252,4.755324785527314,22.759329577098516,42,77,0
01-01-2026 05:48,28.058275645946132,4.982946641737427,21.706380311819157,57,98,0
01-01-2026 05:49,28.34199159581888,5.052020300877456,20.030502778433316,49,91,0
01-01-2026 05:50,28.025434985920242,4.832372117141697,19.578661498770064,31,97,0
01-01-2026 05:51,28.383177867163614,5.2120236783084515,26.321163472012344,61,92,0
01-01-2026 05:52,27.964703302364054,4.618621003975837,22.284902697093116,29,92,0
01-01-2026 05:53,27.89495896780761,4.616644930006292,24.81316936546913,69,78,0
01-01-2026 05:54,27.799245105088417,5.148078182820082,25.462267344113126,55,87,0
01-01-2026 05:55,27.454873891263954,4.532543298574241,20.972882674751965,36,84,0
01-01-2026 05:56,28.08273442357775,5.291606901145016,23.05876441481961,29,95,0
01-01-2026 05:57,28.616200086541554,4.994287755041227,22.11252693872837,65,76,0
01-01-2026 05:58,28.137470643185758,4.268836312513114,19.10696549245778,46,75,0
01-01-2026 05:59,28.206024206248504,5.043799650224379,21.53630006023936,60,88,0
01-01-2026 06:00,27.876090602495662,4.325941350164403,23.46876647559807,61,99,0
01-01-2026 06:01,27.926699982617897,5.277344803862264,20.752426862472856,23,99,0
01-01-2026 06:02,28.295392446499978,4.900514268299761,21.187892011570348,54,89,0
01-01-2026 06:03,28.602608092086946,5.740433686602728,21.56658286153589,36,85,0
01-01-2026 06:04,28.446384380739048,5.428525137749043,27.27882332827526,65,81,0
01-01-2026 06:05,28.241573388918408,4.575722998,32.12804455900284,82,50,1
01-01-2026 06:06,28.010545173817153,4.1917040544634325,23.254108247568148,21,79,0
01-01-2026 06:07,28.062915674280198,4.697959497283451,21.36665230686959,53,78,0
01-01-2026 06:08,27.773947804171524,4.511496558867852,20.398362728743916,47,87,0
01-01-2026 06:09,27.565549743609203,5.730295234750837,21.305310732109337,47,84,0
01-01-2026 06:10,27.66196049267202,4.995874136,23.668440609583556,33,87,0
01-01-2026 06:11,28.014940010356582,5.373367521673266,23.81130899,44,97,0
01-01-2026 06:12,27.912402321571996,4.885987634979766,22.46504280608688,68,81,0
01-01-2026 06:13,27.559167488584094,4.928133004687742,24.73185329114157,58,96,0
01-01-2026 06:14,27.98880298628508,4.9869491909964365,25.17208248775144,69,80,0
01-01-2026 06:15,27.904470902660215,5.442615727436978,24.040939854876537,36,83,0
01-01-2026 06:16,27.648145343414775,5.124649902269839,20.634518872131952,63,75,0
01-01-2026 06:17,27.88894629681398,4.577066462609334,23.236103873032192,39,91,0
01-01-2026 06:18,27.9037141,5.649005655234567,23.248001647846422,66,96,0
01-01-2026 06:19,27.81500885802266,4.882873800405474,19.96092141588362,63,97,0
01-01-2026 06:20,28.27800104943278,4.81779195,18.076402764864355,28,79,0
01-01-2026 06:21,27.429129531372006,3.8681978791003857,16.943060946563612,68,94,0
01-01-2026 06:22,27.40426030278671,5.253759836464535,22.174638725280378,50,78,0
01-01-2026 06:23,28.000985735334726,5.0404050558647535,22.745099287167296,58,90,0
01-01-2026 06:24,28.02883815681769,5.039970262640761,19.045546055868964,48,92,0
01-01-2026 06:25,28.121264540805694,4.838870131555673,24.615080831378407,30,78,0
01-01-2026 06:26,27.83830794751627,4.769912863946887,22.38054537324103,69,77,0
01-01-2026 06:27,27.72462286,4.852167829267828,25.373631537288382,25,76,0
01-01-2026 06:28,27.997805160191515,5.185264348450912,22.926339674958978,60,92,0
01-01-2026 06:29,27.86752656,5.255647109,19.33416607030212,30,90,0
01-01-2026 06:30,28.46532142139671,4.907587365,23.145703033225374,59,77,0
01-01-2026 06:31,27.902731825022443,5.379574997726704,43.90231481380259,92,50,1
01-01-2026 06:32,27.984044454484877,4.968410327593009,20.630941035282486,31,94,0
01-01-2026 06:33,28.742625441879383,4.798309432750538,18.394767506725312,31,80,0
01-01-2026 06:34,27.941571931980793,5.079366229962946,22.250740160766515,35,90,0
01-01-2026 06:35,28.16684705955973,4.456245432602456,19.49788841170954,65,82,0
01-01-2026 06:36,28.193892830015905,5.093087324,24.80221915765283,58,81,0
01-01-2026 06:37,28.219420493115464,4.383127157789451,20.98205829893352,53,84,0
01-01-2026 06:38,28.086846179623375,4.588909216006495,26.311502766233247,51,83,0
01-01-2026 06:39,28.058152238323153,4.192523437,16.68960333120291,40,87,0
01-01-2026 06:40,28.030100286951136,4.9299532189313995,22.33698901036287,65,80,0
01-01-2026 06:41,27.82720182932987,5.643853480923638,25.573481600253302,33,84,0
01-01-2026 06:42,28.09765564085178,4.953169335567426,19.774239210281756,67,90,0
01-01-2026 06:43,28.608593751227378,5.257434151773251,21.601997660932412,39,84,0
01-01-2026 06:44,28.363204572689067,5.940925558924956,20.99241071408989,37,91,0
01-01-2026 06:45,28.09117540666739,5.161622339248038,20.290580894619293,43,77,0
01-01-2026 06:46,28.256748939431798,4.693915182164791,22.611556602785704,57,78,0
01-01-2026 06:47,27.739247227380805,4.748972558905665,18.76144599750224,55,96,0
01-01-2026 06:48,27.921846353740083,5.000263283289202,21.722578046674435,58,86,0
01-01-2026 06:49,28.284354953255217,4.746842142,23.289985594211434,24,90,0
01-01-2026 06:50,28.446150158037458,4.776765200074627,21.46226572153339,28,93,0
01-01-2026 06:51,27.768740148371386,5.394101563703796,19.499489500035562,62,78,0
01-01-2026 06:52,27.85492350717305,5.410462512308885,24.575463496503755,69,99,0
01-01-2026 06:53,28.65441273816356,4.341243007180534,23.825642404042124,26,85,0
01-01-2026 06:54,28.02887837493069,4.672732192839912,19.397032071740647,65,97,0
01-01-2026 06:55,28.547008591810112,4.814398245234643,18.764731087443646,33,85,0
01-01-2026 06:56,28.06205719518274,5.239635578466101,19.62018896001544,68,85,0
01-01-2026 06:57,28.07385408469763,5.457230235402262,23.36318291371804,69,90,0
01-01-2026 06:58,27.90835273370203,6.080787173709553,22.688932247406363,51,79,0
01-01-2026 06:59,28.282766542453068,4.813730681486936,23.975206781114284,29,90,0
01-01-2026 07:00,28.40733327,4.833708514263188,21.184624454873465,59,99,0
01-01-2026 07:01,27.68949933095774,5.235428006255086,19.688164406249733,25,91,0
01-01-2026 07:02,27.894264834333867,4.727113312418056,24.297116221036248,36,76,0
01-01-2026 07:03,28.274523557312268,4.9436152554037935,20.61637871637209,51,92,0
01-01-2026 07:04,27.961135408664703,4.833984756486582,22.466370139634947,23,75,0
01-01-2026 07:05,27.85198435944004,3.9513384312383284,18.125187902211565,39,77,0
01-01-2026 07:06,28.302862646160822,5.049293292060618,20.575473939193003,59,82,0
01-01-2026 07:07,28.331035961413754,4.927055616278884,24.523490802353784,24,82,0
01-01-2026 07:08,27.86510737279836,5.50849242,20.209313583325358,38,75,0
01-01-2026 07:09,28.063709958396384,5.002196163014542,24.03625955362875,20,75,0
01-01-2026 07:10,27.63745756122873,4.498101008674331,16.172450759529518,52,94,0
01-01-2026 07:11,27.73135572685639,4.896760451,20.601520850892037,23,86,0
01-01-2026 07:12,28.037249569640014,4.163566862745348,21.57161338530467,34,79,0
01-01-2026 07:13,28.009422036273953,4.515632865920143,26.356350758356015,46,85,0
01-01-2026 07:14,27.70993717248081,5.254202387261199,19.07734279996387,30,92,0
01-01-2026 07:15,27.78520782258233,4.901063824018535,23.677483238617725,31,93,0
01-01-2026 07:16,27.680486689013332,5.369003295799226,24.642329453121985,61,82,0
01-01-2026 07:17,28.136517957073963,4.213243099648781,20.196275881889314,58,79,0
01-01-2026 07:18,27.40970824099243,4.903015441070499,21.066190128068275,24,98,0
01-01-2026 07:19,27.69652683113194,4.809795000644886,22.35407193452976,62,90,0
01-01-2026 07:20,27.441117535650303,5.382339433045282,18.296287582018678,43,99,0
01-01-2026 07:21,28.125706181157394,5.269105107266649,20.86224197034661,27,82,0
01-01-2026 07:22,27.459179934983588,5.256900860035319,25.19028010236604,65,77,0
01-01-2026 07:23,28.009518759560663,5.6165640152336405,23.306637027161052,36,84,0
01-01-2026 07:24,28.491857204724226,4.852765156285374,21.608121776291892,36,83,0
01-01-2026 07:25,28.50203019438127,5.534032334120288,22.28268090459121,27,92,0
01-01-2026 07:26,27.458227729246353,4.5823175396481055,23.45226341382443,64,92,0
01-01-2026 07:27,28.089522880489287,4.567648900093722,23.931025369775284,34,76,0
01-01-2026 07:28,27.703308611085863,5.301098628599336,20.608964631552244,49,89,0
01-01-2026 07:29,27.642059189286922,4.398103705,25.836802358199172,31,83,0
01-01-2026 07:30,27.965959013682976,5.2291062513675834,25.290870503011654,64,90,0
01-01-2026 07:31,28.368487347079938,5.0405252774885305,23.693144075883033,59,84,0
01-01-2026 07:32,28.179897662266107,5.428741091461949,19.89260033538527,45,88,0
01-01-2026 07:33,27.785457721455135,4.976222414018045,19.449440233073517,37,92,0
01-01-2026 07:34,28.2115102,5.022419579,21.183490508508516,52,82,0
01-01-2026 07:35,27.326887500435497,5.203705997169962,22.151912744111026,44,79,0
01-01-2026 07:36,27.774116260470027,4.734940179976089,17.57877033610237,67,92,0
01-01-2026 07:37,27.752832536589626,4.717517477003912,23.23673283386314,53,98,0
01-01-2026 07:38,28.023496207521678,5.189771775937368,25.21865565962118,21,86,0
01-01-2026 07:39,27.93915161,4.988284876347745,23.441185349577193,61,99,0
01-01-2026 07:40,27.957558671914036,4.837074433078288,20.309867992989414,29,79,0
01-01-2026 07:41,27.947584140968157,4.966886360120933,20.013991506498773,35,95,0
01-01-2026 07:42,28.006722172296726,5.637823803135332,22.749630860435197,41,99,0
01-01-2026 07:43,28.162039290087467,4.822792637304043,21.61674071165455,30,82,0
01-01-2026 07:44,28.044799307830715,4.811192154687194,23.10760293563977,67,78,0
01-01-2026 07:45,27.914694455018633,4.317022310135002,23.50430343151409,68,91,0
01-01-2026 07:46,28.120524483941434,4.983058824737154,24.729726322236655,27,96,0
01-01-2026 07:47,28.24783706309583,5.262753404496157,19.169691427676195,36,77,0
01-01-2026 07:48,27.83319223278321,5.334479246272347,22.55404736962328,38,91,0
01-01-2026 07:49,27.982179180798198,5.0432870406522134,21.09131249009669,53,96,0
01-01-2026 07:50,28.348571968913976,5.382333429232354,21.753412390161596,49,75,0
01-01-2026 07:51,27.669171796819793,5.292492160752097,24.16102213167186,53,87,0
01-01-2026 07:52,28.54141065887678,5.445180091876905,24.43281468262811,21,76,0
01-01-2026 07:53,27.59825350757813,5.393721062191025,25.496109125959137,45,79,0
01-01-2026 07:54,27.89639061663858,5.6279912784429005,23.06397562592067,30,87,0
01-01-2026 07:55,27.714943000937197,4.932122733,21.724958023110513,31,83,0
01-01-2026 07:56,28.656378099060813,4.469176783055397,21.36780382637404,58,77,0
01-01-2026 07:57,27.848994991345855,5.265487497474168,17.663112494013326,27,95,0
01-01-2026 07:58,27.84974765304144,5.312221275729111,25.349337612246508,21,80,0
01-01-2026 07:59,27.888775378018025,5.627998157352456,21.195253965535827,44,96,0
01-01-2026 08:00,28.028680842368185,5.512516142467883,23.264742650007275,56,79,0
01-01-2026 08:01,27.901467466328647,5.778188982345826,23.697491314356082,45,87,0
01-01-2026 08:02,27.96013395861328,5.247941592130613,18.88671122737465,28,93,0
01-01-2026 08:03,26.941237014092877,5.091524236775451,19.691634018850912,58,87,0
01-01-2026 08:04,28.01714795080055,4.446006751469701,25.867549767638735,39,85,0
01-01-2026 08:05,28.005341986445995,5.123238613805632,22.72608878920886,55,93,0
01-01-2026 08:06,28.311570639223717,4.778998657251472,20.54853583925371,30,75,0
01-01-2026 08:07,28.39271828448382,5.084604005372988,21.68413247218114,65,95,0
01-01-2026 08:08,27.94368758158246,5.021805274523863,24.715592262082097,34,92,0
01-01-2026 08:09,28.244868724502187,5.188693435540054,24.33578619933576,68,94,0
01-01-2026 08:10,27.66952936586656,4.961067716184596,18.33479559440089,38,85,0
01-01-2026 08:11,28.230202702808832,5.374008076293034,26.08570960917973,56,84,0
01-01-2026 08:12,27.828257260259626,3.910738274849977,24.41537008,45,89,0
01-01-2026 08:13,27.644590759560984,5.075997430063138,21.618811876646035,23,91,0
01-01-2026 08:14,27.944323396538785,5.480995911661025,19.020693892283198,24,98,0
01-01-2026 08:15,28.420141734159333,5.748019403382486,24.635021600152314,40,96,0
01-01-2026 08:16,28.054301661019252,5.292784535354025,23.191068750736548,29,76,0
01-01-2026 08:17,28.448946444303512,5.673953209033016,18.355504054805586,50,78,0
01-01-2026 08:18,27.77538018585526,5.067574398303497,21.419804811604056,26,98,0
01-01-2026 08:19,28.314355331364396,5.001145030370825,29.81543235698122,49,84,0
01-01-2026 08:20,27.804351988828916,5.211766257,22.041254393536054,30,89,0
01-01-2026 08:21,28.06759860144676,4.998722286843574,20.145073514160856,29,76,0
01-01-2026 08:22,28.065004848597823,4.687057012793056,19.47875844,38,77,0
01-01-2026 08:23,28.19844752017725,4.793903902,26.43024745857355,49,85,0
01-01-2026 08:24,28.07522219,4.555138837569537,24.11939872394422,39,92,0
01-01-2026 08:25,27.778244638653455,5.211350837946098,25.51859778479307,37,94,0
01-01-2026 08:26,28.26409208562777,5.0045567250001906,22.620463210230394,37,97,0
01-01-2026 08:27,28.519496978297617,4.855885553296761,25.135048088331967,36,79,0
01-01-2026 08:28,27.824858973323163,4.773326497265084,19.879199026130223,40,80,0
01-01-2026 08:29,27.44943037706649,5.202022538,22.406477452287646,61,88,0
01-01-2026 08:30,28.149795870506136,5.312179272244028,22.71763378743184,48,88,0
01-01-2026 08:31,27.900645881784357,4.547794401397927,25.456117329688052,41,75,0
01-01-2026 08:32,27.960669143213412,4.484926132089753,22.79710760035114,57,86,0
01-01-2026 08:33,28.166853326719302,5.381803982248406,20.436220645659464,46,97,0
01-01-2026 08:34,27.86308227105232,4.449946704604562,22.160184597300933,67,79,0
01-01-2026 08:35,27.91934441,5.2189947335289935,17.80896699,48,95,0
01-01-2026 08:36,27.969964144919025,5.646763679501605,16.197578166824332,30,86,0
01-01-2026 08:37,28.440926181395504,5.647693921357254,24.078353425270716,48,88,0
01-01-2026 08:38,28.009020881234076,5.295149036252837,21.06314028423414,58,91,0
01-01-2026 08:39,27.629297925755512,5.283523806128848,21.34645675254933,30,92,0
01-01-2026 08:40,27.641236455657666,5.900762980078582,24.077366698416537,30,90,0
01-01-2026 08:41,28.04176897649788,4.0662417348424915,25.49252596,49,77,0
01-01-2026 08:42,27.661171599792706,4.814265729567746,23.336219887068957,64,82,0
01-01-2026 08:43,27.531308953922753,5.339396739630641,26.82018207554453,36,96,0
01-01-2026 08:44,28.190660797280202,4.865085196863217,35.472476376027515,87,52,1
01-01-2026 08:45,28.205349520860594,5.495911323442813,22.755533658949986,52,92,0
01-01-2026 08:46,27.889559039831845,4.984258375875923,22.600972056261497,53,88,0
01-01-2026 08:47,28.088097787345514,5.0526975441350395,18.78626109466596,27,77,0
01-01-2026 08:48,28.05643649325865,4.890130134301625,24.389996514100307,39,78,0
01-01-2026 08:49,28.180725815790726,4.790995616476776,15.886334949961785,69,99,0
01-01-2026 08:50,28.18142497118194,4.781156014740939,20.534367856810555,64,75,0
01-01-2026 08:51,27.21826342374183,5.108466519,37.59738489909062,84,37,1
01-01-2026 08:52,27.92785031245528,4.690174013670854,20.025594191466592,21,75,0
01-01-2026 08:53,28.15537125645344,5.381281953396515,20.870610192317947,40,90,0
01-01-2026 08:54,27.876863022688294,5.261290369841129,35.10627907008545,85,52,1
01-01-2026 08:55,28.010860791777947,5.439766576387936,24.760059714454197,35,79,0
01-01-2026 08:56,28.225209994503423,4.548430258,20.285430797983153,63,94,0
01-01-2026 08:57,28.02427756997565,4.320209381285422,20.82608372256906,39,92,0
01-01-2026 08:58,28.45237582517046,4.998325697747295,18.80749012862039,28,80,0
01-01-2026 08:59,28.338095875684335,6.159520245423808,23.762484465015344,56,76,0
01-01-2026 09:00,27.96443075410857,5.506483511237828,21.37564387397381,57,87,0
01-01-2026 09:01,27.940586148782565,4.778221476597315,17.08383382276363,52,77,0
01-01-2026 09:02,27.14490276843959,5.169804853772536,22.251958979525146,60,77,0
01-01-2026 09:03,27.90204934093284,5.291034762977473,23.097447209004564,55,86,0
01-01-2026 09:04,27.594019332186843,4.452644703706856,24.40785243293763,51,95,0
01-01-2026 09:05,28.066368862600186,5.547850347613842,21.81661301355806,64,99,0
01-01-2026 09:06,28.04586121,4.933030349271624,21.068322093034045,36,90,0
01-01-2026 09:07,28.208756726808033,4.963727662156856,26.96566170122382,42,81,0
01-01-2026 09:08,28.419001141584456,5.009513863773543,22.01646539024888,48,83,0
01-01-2026 09:09,27.99211917109841,5.457816055723158,23.798904578994836,53,90,0
01-01-2026 09:10,28.684124893576957,4.697927136719437,20.651150891559354,43,79,0
01-01-2026 09:11,28.06973543356597,4.317211998086219,23.72477412908958,42,87,0
01-01-2026 09:12,27.60693508188501,5.129182117160018,18.360927518989755,28,94,0
01-01-2026 09:13,27.831378437466963,4.182536765530749,20.844831135703416,51,96,0
01-01-2026 09:14,27.888175989907655,4.8795585619457835,18.979314401434866,26,76,0
01-01-2026 09:15,28.177638145346013,5.474749715943528,20.487566695326333,43,82,0
01-01-2026 09:16,27.71582502993121,5.231637561403495,25.126175100577676,40,81,0
01-01-2026 09:17,27.91060723515718,5.4169424262901105,20.469185276740756,58,88,0
01-01-2026 09:18,27.951687915761173,5.248140546081132,23.79564031368521,43,79,0
01-01-2026 09:19,27.865563757703338,5.964133795513363,25.79316296,20,98,0
01-01-2026 09:20,28.243424614503915,4.764704148937274,21.93105672,45,97,0
01-01-2026 09:21,28.192396416539605,5.159252671,24.48441776,30,83,0
01-01-2026 09:22,28.349970140531187,4.824751812,23.327714895346688,39,85,0
01-01-2026 09:23,27.90069244566664,5.382720507965948,22.29109232645883,34,85,0
01-01-2026 09:24,28.36075827029437,4.9753700495798014,23.875788973292323,28,76,0
01-01-2026 09:25,27.590800874206888,5.687537951777618,26.599845224979635,67,97,0
01-01-2026 09:26,27.583484709703043,4.787673617839209,20.406827718728618,32,94,0
01-01-2026 09:27,27.635859494172635,5.562850610286794,19.601997749559814,45,83,0
01-01-2026 09:28,28.002763507789627,5.2372558122175885,19.455213635861643,61,88,0
01-01-2026 09:29,28.360713434973327,4.987015572365208,24.486069924341386,38,84,0
01-01-2026 09:30,27.81935737580811,5.216976935,24.82341905782088,66,80,0
01-01-2026 09:31,27.85699197851067,5.104505755011677,20.65740766666516,40,82,0
01-01-2026 09:32,27.935194613407198,5.142381872100724,16.65996612640163,67,77,0
01-01-2026 09:33,28.171848437016298,4.917251570762244,20.313108150192285,42,95,0
01-01-2026 09:34,27.856712408993626,4.719364596978004,23.369635444517492,20,91,0
01-01-2026 09:35,27.83997491262505,4.8659715520149875,21.833192152542917,63,98,0
01-01-2026 09:36,27.596381420992692,4.326742008820711,22.45086936688842,63,75,0
01-01-2026 09:37,27.828483666646864,5.336779333,20.691638954311006,68,90,0
01-01-2026 09:38,28.35323853,4.505934411129808,24.53522281177441,26,89,0
01-01-2026 09:39,28.027277802543544,4.912941178,22.85797950438659,62,90,0
01-01-2026 09:40,27.778043646925624,5.259218016592413,36.04021528,97,56,1
01-01-2026 09:41,28.37084319181868,5.335758686839965,22.397664207566702,62,84,0
01-01-2026 09:42,27.824435949381943,4.290139225265104,23.31092040902711,68,78,0
01-01-2026 09:43,28.42598667384474,4.963260769909969,23.146429220452404,29,75,0
01-01-2026 09:44,28.421082093370032,5.183897879779529,19.679813429660545,38,87,0
01-01-2026 09:45,28.01680349,5.020806443704931,22.932657738437822,33,79,0
01-01-2026 09:46,27.550435141788494,5.537629983069418,23.978770429866298,35,78,0
01-01-2026 09:47,28.686850184603728,4.671277240034159,24.88785366548711,49,78,0
01-01-2026 09:48,28.116182816879363,4.180383547923921,23.040267870709283,40,81,0
01-01-2026 09:49,27.90283389258382,5.3241304067074084,19.58687370317116,52,77,0
01-01-2026 09:50,28.286838374432516,4.785165552152605,19.971706676064994,53,87,0
01-01-2026 09:51,28.210690836106405,4.296583760965601,39.76579013413228,86,63,1
01-01-2026 09:52,28.39328150496593,4.936595044,22.47365977034131,22,82,0
01-01-2026 09:53,27.801295663396033,5.49222319,21.69440974673102,57,78,0
01-01-2026 09:54,28.09554202383232,4.494698952874921,19.190669835922716,29,89,0
01-01-2026 09:55,27.64423893092652,5.934398381578907,19.175699914212373,29,77,0
01-01-2026 09:56,28.19990031872237,4.664847362185335,16.75369556273329,50,93,0
01-01-2026 09:57,27.993116389111844,5.034804342,14.201312690329974,33,84,0
01-01-2026 09:58,28.084302776646044,4.512347032860957,21.67054544261269,29,85,0
01-01-2026 09:59,27.95609508284786,5.016644139478406,27.80057593785714,35,81,0
01-01-2026 10:00,27.924703353823492,4.9465008712965295,26.491948809478565,46,82,0
01-01-2026 10:01,27.739530647795586,4.404202439067565,19.55442146969257,62,78,0
01-01-2026 10:02,28.23712906440527,6.130330787580364,22.374758243476528,69,88,0
01-01-2026 10:03,28.44691121102243,4.801865132392522,18.338551224874585,56,78,0
01-01-2026 10:04,27.832999492326973,4.802214977077589,18.71972617,64,92,0
01-01-2026 10:05,28.166062151491328,5.387614351741462,19.00631850592405,46,81,0
01-01-2026 10:06,28.129655087398074,5.725701953339388,21.43625328889542,40,89,0
01-01-2026 10:07,28.002429343404657,5.450574747201721,21.54385097447006,60,88,0
01-01-2026 10:08,27.542021279990585,4.5195279507893655,22.63175492701715,35,90,0
01-01-2026 10:09,27.60952079466682,5.0855636037978655,23.658040974260707,60,93,0
01-01-2026 10:10,27.76570541465453,4.247451007046002,21.157797691512105,69,89,0
01-01-2026 10:11,27.35829858292842,5.360682032528943,22.09050492665657,39,96,0
01-01-2026 10:12,28.422409218971683,4.3459247445878155,19.265468733274478,51,81,0
01-01-2026 10:13,28.110310968753915,4.678719470556305,18.638757439357047,59,93,0
01-01-2026 10:14,27.991011685480263,4.998719398387475,18.252569134879224,59,83,0
01-01-2026 10:15,27.34292925421965,5.178002624456405,29.33966828687864,81,63,1
01-01-2026 10:16,27.45283874349388,4.895626150641872,21.155230379779393,68,87,0
01-01-2026 10:17,27.999297583543914,5.607633470693153,17.322199342938994,45,97,0
01-01-2026 10:18,28.591146989645193,5.2892958328769115,21.842277618290975,22,81,0
01-01-2026 10:19,27.790406741238076,5.257889901625683,18.87794667053479,25,87,0
01-01-2026 10:20,28.259139404323733,4.508239639206135,26.15094704743243,56,79,0
01-01-2026 10:21,27.856029277697512,5.679747159018161,20.552945696032936,41,90,0
01-01-2026 10:22,28.01657177778666,4.678773942288595,23.70376496,25,75,0
01-01-2026 10:23,28.364405154667878,5.6950169731948375,24.72240756846247,46,85,0
01-01-2026 10:24,27.89621451095004,5.808878022770228,19.612678868607397,49,75,0
01-01-2026 10:25,27.79296852758436,5.205062613,22.19011779388677,23,83,0
01-01-2026 10:26,28.425421166237427,5.412805239071768,23.383669753470365,37,87,0
01-01-2026 10:27,28.013667346334078,3.7668320947772527,22.28886543102527,43,83,0
01-01-2026 10:28,28.32736152717585,4.921999033803849,22.902751898274545,59,84,0
01-01-2026 10:29,27.794425331984595,5.440866255967816,18.675926516102116,52,78,0
01-01-2026 10:30,28.42200226268829,5.369804107325634,23.38509054928631,24,92,0
01-01-2026 10:31,28.082088182360383,4.512110664760049,20.78458951456823,50,94,0
01-01-2026 10:32,28.13043629,4.882511184,40.79460277909049,98,35,1
01-01-2026 10:33,28.039488793428752,3.9854537979195412,24.29997211387866,22,76,0
01-01-2026 10:34,27.84835750540105,5.165197136069102,23.672021268795685,69,76,0
01-01-2026 10:35,27.99949515685151,4.24666864,22.871799313723685,24,91,0
01-01-2026 10:36,27.86722292860319,5.452191137115029,23.60532074046129,51,98,0
01-01-2026 10:37,28.287863818793436,5.473089944286963,23.721027634721963,37,96,0
01-01-2026 10:38,27.93908285,4.810253274,25.738752903459815,56,85,0
01-01-2026 10:39,27.55104783166183,5.208510372181635,21.91487325134307,62,87,0
01-01-2026 10:40,27.496172879503217,4.913160510375796,22.409892483605972,62,79,0
01-01-2026 10:41,27.48198455430387,5.096763358005947,38.694088068140914,82,49,1
01-01-2026 10:42,28.185391227266184,4.541096231,20.774030975591216,60,94,0
01-01-2026 10:43,27.654548706587967,5.248997049295964,18.661831318305037,35,85,0
01-01-2026 10:44,28.09002573275157,4.343525907910234,23.233075436456925,43,87,0
01-01-2026 10:45,28.040972355247423,4.268027935068247,21.48494078846014,55,83,0
01-01-2026 10:46,27.980587421527066,4.951228673333203,18.98118147066408,28,82,0
01-01-2026 10:47,28.13152156101471,4.915502688155488,31.259228819870355,95,31,1
01-01-2026 10:48,28.047491061127158,5.108920692,25.57783253757312,46,95,0
01-01-2026 10:49,27.187081077165715,4.740197003905468,17.925643634277286,69,92,0
01-01-2026 10:50,27.902912427745452,5.754276666314236,24.55581249,22,84,0
01-01-2026 10:51,28.127530940219028,5.064241995751777,15.657331210635796,24,93,0
01-01-2026 10:52,28.49208484,5.093152711,20.999283424546213,21,83,0
01-01-2026 10:53,28.50593728497475,5.078893550962818,26.60128978060645,47,87,0
01-01-2026 10:54,27.591054845924422,5.4011639475792315,21.179189878717832,47,78,0
01-01-2026 10:55,27.895082410206168,5.230406965793786,22.22484598955248,49,92,0
01-01-2026 10:56,27.53016556,5.176807159883312,23.90716550193389,32,76,0
01-01-2026 10:57,28.455965522533024,5.294393641946236,17.70881621484837,35,93,0
01-01-2026 10:58,28.303856862444565,4.270154145181124,22.18023700209939,40,90,0
01-01-2026 10:59,28.105176366058952,4.285260939765689,40.11239040018063,84,37,1
01-01-2026 11:00,28.049828458378062,4.9695765018794225,26.65580243312185,57,87,0
01-01-2026 11:01,28.414189330104843,4.9209304469272395,18.91064792250544,22,80,0
01-01-2026 11:02,28.36339755842804,5.231923937619284,21.046151708874696,53,86,0
01-01-2026 11:03,28.347413408996836,5.0080067608734025,19.67911052294096,42,75,0
01-01-2026 11:04,28.137003957934677,5.232745973781684,19.41397049077155,69,93,0
01-01-2026 11:05,27.895231510145752,4.501761892175486,24.818506817661447,54,87,0
01-01-2026 11:06,28.230137449605266,4.995702171836522,22.066628755002043,43,84,0
01-01-2026 11:07,28.244812571576535,4.463577304816886,20.61108201,55,96,0
01-01-2026 11:08,27.94280875912241,5.154743174,20.70538524714366,25,91,0
01-01-2026 11:09,27.89462532434973,4.2486859830546715,20.59193230763651,29,90,0
01-01-2026 11:10,28.33999398086746,5.139324039416352,20.815492056480764,44,78,0
01-01-2026 11:11,28.499234832630883,4.4124002476411555,18.83888663927684,62,87,0
01-01-2026 11:12,27.77518126572557,4.8465888827112815,21.35317614,61,92,0
01-01-2026 11:13,27.920986997365606,5.357971077,21.10198327086964,38,98,0
01-01-2026 11:14,28.105279922936408,5.090951995439367,20.105508233991642,34,90,0
01-01-2026 11:15,28.145979699324585,4.3417359105102795,22.387615640762437,68,79,0
01-01-2026 11:16,27.843290092227612,4.7310424621223905,22.599723700295396,48,91,0
01-01-2026 11:17,28.565056189103213,4.399448589809279,20.60838196427073,25,76,0
01-01-2026 11:18,28.126628579663553,4.322096600157923,21.639664623084364,31,82,0
01-01-2026 11:19,28.159415022541165,5.04706527,27.39655931725214,61,97,0
01-01-2026 11:20,28.527665224453525,5.2241193374240416,27.30108314650534,64,95,0
01-01-2026 11:21,27.865281512426623,5.1762423682862755,19.36477452467566,65,97,0
01-01-2026 11:22,27.973470437067316,5.241050725951901,19.713881083528605,20,83,0
